,dl_vn,dl,dlt,dlt - sun,dr,dr - sun
sun,4298.317751439668,4298.317751439668,4298.317751439668,0.0,0.005592926292932041,0.0
earth,10.591842122480127,10.594247415380735,4308.911998855049,10.59424741538097,0.005606711417334132,1.378512440209076e-05
jupiter,1.2588590909525,1.2588583986457074,4310.170857253695,11.853105814026549,0.005608349430771949,1.5423137839907655e-05
saturn,0.09969880064326134,0.09969422936614582,4310.270551483061,11.952800043392969,0.005608479151864925,1.5552858932883965e-05
uranus,0.012840526531587482,0.012840381942551715,4310.283391865004,11.965640425335472,0.005608495859636181,1.5569566704140062e-05
neptune,0.010606201113824206,0.01060610433242806,4310.2939979693365,11.976246529668026,0.00560850966018868,1.5583367256639064e-05
