tAF5	 tAFx   starId	    etaS[deg]	sig_eta[mas]   zetaS[deg]	sig_zeta[mas]	etaJup[deg]	zetaJup[deg]	etaSpin[deg]	zetaSpin[deg] jupPosGCX[m]  jupPosGCY[m]  jupPosGCZ[m]  gaiaPosX[m]  gaiaPosY[m]  gaiaPosZ[m]   long_jupGC[deg]   lat_jupGC[deg]  long_gaia[deg]   lat_gaia[deg]   starRA[deg]  starDec[deg] 
2017.145239214684  2017.1452385988002  3631244559272698112  -0.08871322501803355  0.09220476835864211  -0.037529096969589684  0.3243435255708173  0.012973201425957532  0.02089500799169297  20.471556960709766  22.787461369609243  -6.550937531438849E11  -2.5707526550541425E11  -9.13500871341384E10  -1.3384774081377646E11  6.053463415845926E10  2.6303599210822388E10  201.42629119478758  -7.396121100790168  155.66443035448955  10.151666988691632  201.36825537925014  -7.293934933562276
2017.145239214684  2017.1452385988002  3631244937229820800  -0.07904606702228156  0.09807281180167111  0.050914969307667375  0.37560776180215183  0.012973201425957532  0.02089500799169297  20.471556960709766  22.787461369609243  -6.550937531438849E11  -2.5707526550541425E11  -9.13500871341384E10  -1.3384774081377646E11  6.053463415845926E10  2.6303599210822388E10  201.42629119478758  -7.396121100790168  155.66443035448955  10.151666988691632  201.45735105837025  -7.3043506056411065
2017.145239214684  2017.1452385988002  3631089188831339264  0.3477180743756432  0.10390891191356395  0.04581072661716749  0.3521180648212321  0.012973201425957532  0.02089500799169297  20.471556960709766  22.787461369609243  -6.550937531438849E11  -2.5707526550541425E11  -9.13500871341384E10  -1.3384774081377646E11  6.053463415845926E10  2.6303599210822388E10  201.42629119478758  -7.396121100790168  155.66443035448955  10.151666988691632  201.44859346652277  -7.731079716176317
2017.145239214684  2017.1452385988002  3631096438736162944  0.14242365928558615  0.06448154506864454  0.08124596828554426  0.20504196123220025  0.012973201425957532  0.02089500799169297  20.471556960709766  22.787461369609243  -6.550937531438849E11  -2.5707526550541425E11  -9.13500871341384E10  -1.3384774081377646E11  6.053463415845926E10  2.6303599210822388E10  201.42629119478758  -7.396121100790168  155.66443035448955  10.151666988691632  201.48607745878388  -7.526079147562508
2017.145239214684  2017.1452387526733  3631075715518049024  0.4475043431800663  0.05439704366176936  0.14984484792440755  0.1821157581396401  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.55277635251633  -7.831721854519078
2017.145239214684  2017.1452387526733  3631485528413582336  -0.587043309611384  0.04546060519747644  0.0527525297669644  0.1600102930132998  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.4634987361527  -6.796371214764134
2017.145239214684  2017.1452387526733  3631191099815174272  0.11571368798304459  0.07740370650084154  0.07548254527398349  0.29230028033582495  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.4804831744431  -7.499323745004589
2017.145239214684  2017.1452387526733  3631256894418771584  -0.14563220028576362  0.06975408139341313  -0.07435955570597969  0.23790511086257174  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.33164106965066  -7.236694512025911
2017.145239214684  2017.1452387526733  3631266072764288000  -0.26516810442546235  0.08797135765183255  -0.023984038805300496  0.3253259248251561  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.3834269424686  -7.117590072993389
2017.145239214684  2017.1452387526733  3631298199119733504  -0.5711045630292173  0.06783741291843137  0.2088249266816395  0.25111543863709085  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.62051664240363  -6.813577663001455
2017.145239214684  2017.1452387526733  3631241265033227392  -0.05069710981349307  0.0491630232006173  0.18599858509701978  0.16897193079441786  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.5933029535788  -7.333806486530173
2017.145239214684  2017.1452387526733  3631239925003381248  -2.614732969774435E-9  0.08528985358870805  -3.988372772266024E-6  0.3147434445626568  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.40532968017268  -7.382970248504823
2017.145239214684  2017.1452387526733  3631255107712373376  -0.2825578001744818  0.05953047281683922  0.15729202396599748  0.19845177074708045  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.56624983214004  -7.101703793637456
2017.145239214684  2017.1452387526733  3631145740665759616  0.06684226565775891  0.08145711351799904  -0.07551441293779125  0.28571638794150206  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.3286039416334  -7.449173145677019
2017.145239214684  2017.1452387526733  3631186628753669888  0.20106751999439462  0.07216419749482073  0.1652229408405324  0.2517940270474646  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.57029528068566  -7.585410107273821
2017.145239214684  2017.1452387526733  3631095407943986048  0.2289595202039274  0.08406823385386276  0.05866577055829275  0.3081659325871151  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.4625610760376  -7.612431781932324
2017.145239214684  2017.1452387526733  3631244559272698112  -0.08871327322679835  0.06443441905026516  -0.03752869469675505  0.2365740320128389  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.36825537925014  -7.293934933562276
2017.145239214684  2017.1452387526733  3631244937229820800  -0.07904605850999157  0.060808837244946394  0.050916134568606226  0.21603622549003923  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.45735105837025  -7.3043506056411065
2017.145239214684  2017.1452387526733  3631089188831339264  0.3477181683453383  0.05384087568885577  0.04581026356623653  0.1923074274607934  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.44859346652277  -7.731079716176317
2017.145239214684  2017.1452387526733  3631096438736162944  0.14242372385458762  0.047749150030041  0.08124556338007714  0.17391350339446218  0.012971930967372966  0.020892296643392642  20.390656879942355  22.787228527839133  -6.550936713704648E11  -2.570751974744138E11  -9.13500580845204E10  -1.3384780728122192E11  6.053451260211596E10  2.6303546846305637E10  201.42628847079968  -7.396119824315856  155.66448423573544  10.151646490786355  201.48607745878388  -7.526079147562508
2017.145239214684  2017.1452389066774  3631075715518049024  0.44750439503140854  0.05912716081852059  0.14984421426963027  0.21944977011997252  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.55277635251633  -7.831721854519078
2017.145239214684  2017.1452389066774  3631485528413582336  -0.5870432432836621  0.05862045149555561  0.052752625879740125  0.22767725839233027  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.4634987361527  -6.796371214764134
2017.145239214684  2017.1452389066774  3631191099815174272  0.11571373174351811  0.0740622941061028  0.07548529713791417  0.2933666129701305  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.4804831744431  -7.499323745004589
2017.145239214684  2017.1452389066774  3631256894418771584  -0.14563219527270632  0.06992048035247174  -0.07435960141088638  0.2624621901595965  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.33164106965066  -7.236694512025911
2017.145239214684  2017.1452389066774  3631266072764288000  -0.2651681317872231  0.07595971150995738  -0.023984333337839184  0.32016581259085797  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.3834269424686  -7.117590072993389
2017.145239214684  2017.1452389066774  3631298199119733504  -0.5711044668387946  0.06608638186690771  0.20882509900821922  0.25698844946920874  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.62051664240363  -6.813577663001455
2017.145239214684  2017.1452389066774  3631241265033227392  -0.050697139994023255  0.04710338842282599  0.18599819751834915  0.17277219054847956  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.5933029535788  -7.333806486530173
2017.145239214684  2017.1452389066774  3631239925003381248  -7.411674317984871E-8  0.07409782557344693  -4.594725513218762E-6  0.3086362517792732  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.40532968017268  -7.382970248504823
2017.145239214684  2017.1452389066774  3631255107712373376  -0.2825578566115808  0.05248872120532867  0.15729167026660226  0.20595685153943485  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.56624983214004  -7.101703793637456
2017.145239214684  2017.1452389066774  3631145740665759616  0.06684239012259403  0.07026195703216272  -0.07551455408315712  0.28010065206023865  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.3286039416334  -7.449173145677019
2017.145239214684  2017.1452389066774  3631186628753669888  0.20106754526775708  0.06679019169679094  0.16522428819837132  0.25664837314817124  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.57029528068566  -7.585410107273821
2017.145239214684  2017.1452389066774  3631095407943986048  0.22895952616111448  0.07762451752159281  0.05866549597380236  0.3110279620504007  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.4625610760376  -7.612431781932324
2017.145239214684  2017.1452389066774  3631244559272698112  -0.08871323566423214  0.05535842061132185  -0.037528719686090506  0.23255410061473958  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.36825537925014  -7.293934933562276
2017.145239214684  2017.1452389066774  3631244937229820800  -0.07904606270282616  0.055911466974341344  0.050915767755446505  0.2164388093331363  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.45735105837025  -7.3043506056411065
2017.145239214684  2017.1452389066774  3631089188831339264  0.34771811565302085  0.058364163892908875  0.04580942141897349  0.22472049000114203  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.44859346652277  -7.731079716176317
2017.145239214684  2017.1452389066774  3631096438736162944  0.14242387508837254  0.04633394588733403  0.08124993120266552  0.17904385406244547  0.0129706936259642  0.020889577375502167  20.309687827612343  22.786995487246912  -6.550935895274536E11  -2.5707512938535245E11  -9.135002901010945E10  -1.3384787380520467E11  6.053439094207957E10  2.6303494437119038E10  201.42628574448034  -7.396118546749782  155.66453816291067  10.151625975396742  201.48607745878388  -7.526079147562508
2017.145239214684  2017.1452390606794  3631075715518049024  0.4475044173313323  0.05788326445218924  0.14984316659640698  0.22485519916540944  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.55277635251633  -7.831721854519078
2017.145239214684  2017.1452390606794  3631485528413582336  -0.5870432344947352  0.05879112465893078  0.05275271670289023  0.22857457167492248  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.4634987361527  -6.796371214764134
2017.145239214684  2017.1452390606794  3631191099815174272  0.11571370662258051  0.06952413880613643  0.07548696586652182  0.2992353221650701  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.4804831744431  -7.499323745004589
2017.145239214684  2017.1452390606794  3631256894418771584  -0.14563226468039323  0.053658662859894034  -0.07435964409032073  0.2296495281655807  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.33164106965066  -7.236694512025911
2017.145239214684  2017.1452390606794  3631266072764288000  -0.26516811240699156  0.0713397768914465  -0.023983997844249615  0.315714811867103  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.3834269424686  -7.117590072993389
2017.145239214684  2017.1452390606794  3631298199119733504  -0.5711044902554123  0.0613562578494754  0.20882507391622757  0.26107234971108845  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.62051664240363  -6.813577663001455
2017.145239214684  2017.1452390606794  3631241265033227392  -0.050697100413388714  0.04449266943680578  0.18599780295737955  0.17535403729928659  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.5933029535788  -7.333806486530173
2017.145239214684  2017.1452390606794  3631239925003381248  -7.861435024771258E-8  0.06872095887140432  -3.750018977344228E-6  0.30739536323631184  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.40532968017268  -7.382970248504823
2017.145239214684  2017.1452390606794  3631255107712373376  -0.2825578590541298  0.05309106842263179  0.15729207524095395  0.20866665655979888  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.56624983214004  -7.101703793637456
2017.145239214684  2017.1452390606794  3631145740665759616  0.06684255827577887  0.06308254242432204  -0.07550996465203187  0.27117654554895126  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.3286039416334  -7.449173145677019
2017.145239214684  2017.1452390606794  3631186628753669888  0.20106760755948908  0.06502342910353719  0.16522364218080124  0.25939499935950155  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.57029528068566  -7.585410107273821
2017.145239214684  2017.1452390606794  3631095407943986048  0.22895952025858554  0.07471198002289897  0.058664978457559386  0.3107017579947133  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.4625610760376  -7.612431781932324
2017.145239214684  2017.1452390606794  3631244559272698112  -0.08871330633849903  0.05213137233994535  -0.03752921368123299  0.22981253757444212  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.36825537925014  -7.293934933562276
2017.145239214684  2017.1452390606794  3631244937229820800  -0.07904603680088021  0.05484086112121944  0.05091507840630367  0.2209573395859916  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.45735105837025  -7.3043506056411065
2017.145239214684  2017.1452390606794  3631089188831339264  0.34771817566455104  0.05766825756763666  0.04580849476500203  0.22936113323667087  0.012969490501117705  0.020886852511100798  20.22871994724908  22.786762449716147  -6.550935076857565E11  -2.570750612972002E11  -9.134999993608589E10  -1.3384794032809482E11  6.053426928374419E10  2.6303442028664654E10  201.42628301819  -7.39611726919817  155.66459208929808  10.151605460295269  201.44859346652277  -7.731079716176317
